hrmonth,hryear4,pwsswgt,prtage,pemlr,peeduca,gestfips
10,2019,-1,-1,-1,-1,6
10,2019,40000493,27,1,43,6
10,2019,34442832,51,1,33,6
10,2019,38465088,27,1,39,6
10,2019,40534983,61,1,42,6
10,2019,38190272,27,7,43,6
10,2019,60197275,29,1,38,6
10,2019,66228104,39,1,40,6
10,2019,25964428,60,6,40,9
10,2019,30224446,60,1,39,8
10,2019,46964764,20,1,40,9
10,2019,46964764,21,1,42,9
10,2019,25409035,47,7,43,9
10,2019,38146087,52,1,44,6
10,2019,44752088,48,1,41,6
10,2019,55672064,3,-1,-1,6
10,2019,45600746,48,6,39,6
10,2019,40018807,55,1,33,6
10,2019,38582667,8,-1,-1,6
10,2019,41882354,72,5,39,6
10,2019,39628218,8,-1,-1,6
10,2019,38061697,64,1,40,6
10,2019,51342103,9,-1,-1,6
10,2019,36621879,70,1,33,6
10,2019,38393408,29,2,43,6
10,2019,37307539,19,7,37,6
10,2019,-1,-1,-1,-1,8
10,2019,-1,-1,-1,-1,8
10,2019,22832561,71,5,44,9
10,2019,40500210,44,1,39,6
10,2019,41452213,6,-1,-1,6
10,2019,40034404,21,7,44,6
10,2019,91021568,15,7,36,6
10,2019,39928325,35,1,39,6
10,2019,36478169,42,6,39,6
10,2019,40160521,43,1,43,6
10,2019,28112619,71,5,39,6
10,2019,42874664,12,-1,-1,6
10,2019,33805547,54,1,39,6
10,2019,-1,-1,-1,-1,6
10,2019,34351132,45,4,39,6
10,2019,38091789,6,-1,-1,6
10,2019,33567345,69,5,43,6
10,2019,33781066,19,1,39,6
10,2019,32282158,80,5,43,6
10,2019,40588159,11,-1,-1,6
10,2019,38104585,57,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,26651878,5,-1,-1,8
10,2019,49335244,7,-1,-1,6
10,2019,33569131,42,1,39,6
10,2019,-1,-1,-1,-1,8
10,2019,30274181,32,1,40,8
10,2019,38023390,47,1,43,6
10,2019,44569051,25,1,39,6
10,2019,28186448,9,-1,-1,6
10,2019,42132262,37,1,39,6
10,2019,36438048,64,1,43,6
10,2019,45710382,12,-1,-1,6
10,2019,43299598,30,6,39,6
10,2019,0,29,-1,43,8
10,2019,-1,-1,-1,-1,5
10,2019,33611605,35,1,43,6
10,2019,37382012,37,1,44,6
10,2019,28322789,77,5,43,6
10,2019,37068920,27,1,43,6
10,2019,37639535,47,1,33,6
10,2019,34367126,59,6,39,6
10,2019,30622820,3,-1,-1,6
10,2019,46698252,48,2,40,6
10,2019,29148497,18,1,40,8
10,2019,30922622,72,5,39,9
10,2019,-1,-1,-1,-1,9
10,2019,54644164,0,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,32069540,56,6,39,8
10,2019,-1,-1,-1,-1,8
10,2019,39486575,1,-1,-1,6
10,2019,35581062,60,1,46,6
10,2019,49877882,42,7,37,6
10,2019,-1,-1,-1,-1,6
10,2019,31295586,17,7,36,6
10,2019,45698932,38,1,43,8
10,2019,44829547,68,1,44,8
10,2019,36269447,23,1,39,9
10,2019,-1,-1,-1,-1,6
10,2019,30415862,18,7,40,6
10,2019,35959268,30,7,42,6
10,2019,-1,-1,-1,-1,6
10,2019,46426201,28,1,40,6
10,2019,39259289,44,1,43,6
10,2019,37042468,51,1,39,6
10,2019,34935570,63,1,39,6
10,2019,33874691,36,1,39,6
10,2019,30158105,67,5,40,6
10,2019,40104839,26,1,41,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,34739985,34,1,44,6
10,2019,41156373,24,1,40,6
10,2019,45256055,20,1,43,6
10,2019,35970211,43,1,39,6
10,2019,49054749,2,-1,-1,6
10,2019,38500436,3,-1,-1,6
10,2019,33206448,69,5,41,6
10,2019,62728645,30,1,43,6
10,2019,34876504,85,1,40,6
10,2019,0,29,-1,40,6
10,2019,36743821,85,5,40,8
10,2019,34363651,67,7,40,6
10,2019,28002476,73,5,43,6
10,2019,36147272,57,5,41,6
10,2019,35199080,42,1,44,6
10,2019,39181619,62,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,35667216,61,1,39,6
10,2019,55175919,1,-1,-1,6
10,2019,43881079,31,2,43,6
10,2019,32171614,32,1,43,6
10,2019,50064928,29,1,43,6
10,2019,32831248,78,5,39,6
10,2019,30945922,69,5,43,6
10,2019,48713968,28,1,43,6
10,2019,59407195,26,4,40,8
10,2019,29598669,46,1,43,8
10,2019,39709130,26,4,39,6
10,2019,31017114,64,1,42,6
10,2019,31246136,32,1,33,6
10,2019,37207561,12,-1,-1,6
10,2019,41372576,45,1,32,6
10,2019,67681596,66,5,40,6
10,2019,36891828,29,5,42,6
10,2019,38075958,36,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,35563442,37,1,39,6
10,2019,35052869,41,7,44,6
10,2019,47600081,27,1,40,6
10,2019,45720514,34,1,43,6
10,2019,39502940,46,1,43,6
10,2019,37485814,85,5,39,6
10,2019,37437348,30,1,40,6
10,2019,34769633,3,-1,-1,6
10,2019,36879052,51,1,42,6
10,2019,53088566,1,-1,-1,6
10,2019,51112111,27,1,41,6
10,2019,33434133,48,1,39,6
10,2019,38851604,43,1,41,8
10,2019,45729864,18,7,40,8
10,2019,29669573,41,1,40,8
10,2019,39899746,26,1,40,6
10,2019,35704478,62,1,39,6
10,2019,48955336,24,1,39,6
10,2019,26436511,9,-1,-1,6
10,2019,49596014,20,7,40,6
10,2019,32656673,36,1,42,6
10,2019,36928675,85,5,43,6
10,2019,38961018,29,7,43,6
10,2019,39621278,43,6,40,6
10,2019,36889876,38,1,39,6
10,2019,36688273,31,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,40250470,63,1,46,8
10,2019,32463601,41,1,39,8
10,2019,-1,-1,-1,-1,8
10,2019,50620269,0,-1,-1,6
10,2019,73426097,1,-1,-1,6
10,2019,34564443,32,1,39,6
10,2019,37206003,71,5,43,8
10,2019,34366929,25,1,40,6
10,2019,45030701,23,1,39,6
10,2019,31711546,17,7,36,6
10,2019,41134862,19,1,39,6
10,2019,-1,-1,-1,-1,6
10,2019,37159746,45,1,43,6
10,2019,82193993,14,-1,-1,6
10,2019,43490737,5,-1,-1,6
10,2019,30523787,3,-1,-1,6
10,2019,26364825,63,1,44,6
10,2019,36936574,46,1,40,6
10,2019,31200641,23,7,43,9
10,2019,27993586,14,-1,-1,6
10,2019,42558823,10,-1,-1,8
10,2019,31165113,24,1,39,9
10,2019,7337093,11,-1,-1,10
10,2019,-1,-1,-1,-1,8
10,2019,33806284,4,-1,-1,9
10,2019,15134016,26,1,39,10
10,2019,-1,-1,-1,-1,10
10,2019,38646719,36,7,42,6
10,2019,36806556,7,-1,-1,6
10,2019,31906764,72,5,39,6
10,2019,7149787,67,1,41,10
10,2019,36099564,23,1,42,8
10,2019,30050716,59,6,34,9
10,2019,26096362,63,1,31,9
10,2019,-1,-1,-1,-1,9
10,2019,35572664,60,1,43,6
10,2019,52383964,76,5,42,6
10,2019,34611667,44,1,42,6
10,2019,33396608,32,1,39,6
10,2019,39731694,45,1,39,6
10,2019,39334537,17,7,37,6
10,2019,36913570,59,1,39,6
10,2019,30958256,52,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,30024011,9,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,42900602,40,1,40,8
10,2019,40484765,42,1,38,8
10,2019,20671087,34,1,43,9
10,2019,23835246,71,5,44,9
10,2019,37676854,40,1,43,9
10,2019,-1,-1,-1,-1,6
10,2019,44267432,9,-1,-1,6
10,2019,38014324,50,5,42,6
10,2019,51730396,2,-1,-1,6
10,2019,36186070,60,1,43,6
10,2019,32026083,80,5,35,6
10,2019,37720478,56,1,43,6
10,2019,37722929,28,1,31,6
10,2019,31583167,34,1,40,8
10,2019,48133067,15,7,35,8
10,2019,26826530,54,1,39,9
10,2019,24686275,50,7,39,9
10,2019,35196604,50,1,43,6
10,2019,32414307,52,1,39,6
10,2019,49727615,28,1,39,6
10,2019,-1,-1,-1,-1,6
10,2019,36207931,34,7,43,6
10,2019,32037517,78,5,43,6
10,2019,34185416,34,1,40,6
10,2019,39647028,56,5,39,6
10,2019,-1,-1,-1,-1,6
10,2019,46746348,5,-1,-1,6
10,2019,84485606,0,-1,-1,6
10,2019,35845542,85,5,40,6
10,2019,40447742,77,5,40,6
10,2019,36603093,15,7,40,6
10,2019,51617486,26,1,44,6
10,2019,43297422,35,1,43,6
10,2019,37141263,44,1,43,6
10,2019,36518371,79,5,43,6
10,2019,28225797,54,1,39,6
10,2019,40131760,57,1,39,6
10,2019,42747106,30,1,40,6
10,2019,37827074,33,1,43,6
10,2019,39259809,17,7,37,6
10,2019,44473789,13,-1,-1,6
10,2019,41955381,47,1,45,6
10,2019,37346026,74,5,43,6
10,2019,29214279,61,7,43,6
10,2019,73426097,1,-1,-1,6
10,2019,39144663,8,-1,-1,6
10,2019,34327739,80,5,39,6
10,2019,44830957,26,1,39,6
10,2019,35891683,85,5,40,6
10,2019,-1,-1,-1,-1,6
10,2019,55242310,20,1,40,6
10,2019,40862262,28,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,30438859,44,1,40,6
10,2019,38028471,76,5,39,6
10,2019,54539404,4,-1,-1,6
10,2019,36661098,78,5,41,6
10,2019,49666522,2,-1,-1,6
10,2019,31284210,52,1,35,6
10,2019,33741130,77,5,44,6
10,2019,30563199,31,1,43,8
10,2019,-1,-1,-1,-1,6
10,2019,35205727,34,1,43,6
10,2019,38466012,42,1,43,6
10,2019,29902468,3,-1,-1,6
10,2019,38201152,48,1,40,6
10,2019,27341515,54,7,33,6
10,2019,33173110,13,-1,-1,6
10,2019,47530794,22,1,40,6
10,2019,34642534,34,1,40,6
10,2019,39126612,26,1,42,6
10,2019,50809269,12,-1,-1,6
10,2019,45184370,3,-1,-1,8
10,2019,35710548,51,1,42,6
10,2019,37095051,34,1,44,6
10,2019,39985790,9,-1,-1,6
10,2019,-1,-1,-1,-1,10
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,39779756,30,1,43,6
10,2019,34836715,49,1,39,6
10,2019,39160994,28,1,44,6
10,2019,35048481,16,7,36,6
10,2019,39079420,12,-1,-1,6
10,2019,32494296,85,5,39,6
10,2019,39259289,43,1,39,6
10,2019,39786882,54,7,42,6
10,2019,47752832,2,-1,-1,8
10,2019,44521441,23,1,40,9
10,2019,29914882,18,1,43,6
10,2019,31684515,73,1,46,6
10,2019,35120383,24,1,39,6
10,2019,36500332,49,1,39,6
10,2019,50680877,19,7,39,6
10,2019,44148242,52,1,37,6
10,2019,43394705,79,5,40,8
10,2019,37232843,51,1,39,8
10,2019,35770450,33,1,41,6
10,2019,41581716,40,1,44,6
10,2019,45149893,24,6,39,6
10,2019,38402896,58,1,40,6
10,2019,34270039,49,7,39,6
10,2019,33571371,66,5,43,8
10,2019,25754811,43,1,39,9
10,2019,33714231,29,1,43,9
10,2019,54369242,27,1,46,8
10,2019,26605385,65,1,45,9
10,2019,33714231,26,1,43,9
10,2019,31249414,36,4,40,9
10,2019,43064011,65,1,39,6
10,2019,27961831,77,5,39,8
10,2019,49506512,41,4,43,8
10,2019,32772709,65,1,44,8
10,2019,52258967,5,-1,-1,6
10,2019,33713477,43,1,43,6
10,2019,28929226,17,7,37,6
10,2019,38579966,85,5,39,8
10,2019,47571301,50,1,37,6
10,2019,32722914,75,5,40,6
10,2019,-1,-1,-1,-1,8
10,2019,25778069,44,1,33,9
10,2019,48420415,28,7,43,8
10,2019,39412741,80,5,39,8
10,2019,29071025,47,1,41,9
10,2019,-1,-1,-1,-1,10
10,2019,33346769,38,6,42,6
10,2019,33330848,42,1,44,6
10,2019,43343490,24,1,44,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,31914754,56,5,44,6
10,2019,31742794,41,1,44,6
10,2019,39277625,7,-1,-1,6
10,2019,47306049,33,1,40,6
10,2019,35541197,62,5,40,6
10,2019,53232382,15,4,35,6
10,2019,-1,-1,-1,-1,6
10,2019,46337020,62,5,39,6
10,2019,34949646,63,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,27581270,77,1,39,6
10,2019,39868135,54,1,40,6
10,2019,39104791,46,1,39,6
10,2019,48157791,28,1,39,6
10,2019,33361147,9,-1,-1,6
10,2019,54740775,21,1,40,6
10,2019,41587351,41,7,44,6
10,2019,-1,-1,-1,-1,6
10,2019,39900705,42,7,39,6
10,2019,32350522,65,1,43,6
10,2019,37806199,22,1,43,8
10,2019,68162884,26,1,43,8
10,2019,40820799,47,1,40,8
10,2019,40214128,20,7,40,6
10,2019,33489871,68,5,39,6
10,2019,34096490,43,1,33,6
10,2019,41387120,19,1,39,8
10,2019,-1,-1,-1,-1,6
10,2019,42336509,26,1,39,6
10,2019,31828449,55,1,40,6
10,2019,42378889,61,1,40,6
10,2019,35786113,30,1,38,6
10,2019,36427749,54,1,43,6
10,2019,-1,-1,-1,-1,8
10,2019,33877878,22,1,41,8
10,2019,29661845,7,-1,-1,6
10,2019,31936317,13,-1,-1,6
10,2019,35305082,73,5,43,6
10,2019,37694749,62,5,39,8
10,2019,33035726,10,-1,-1,6
10,2019,42052063,26,1,43,6
10,2019,38545718,47,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,48997806,38,6,39,6
10,2019,45798784,26,1,39,6
10,2019,41466659,6,-1,-1,6
10,2019,41486271,50,1,39,6
10,2019,46811239,24,1,39,6
10,2019,29700266,80,5,39,6
10,2019,38518558,15,7,35,6
10,2019,38188157,41,1,43,6
10,2019,25464075,59,1,43,9
10,2019,26532809,4,-1,-1,9
10,2019,-1,-1,-1,-1,9
10,2019,6766842,52,1,43,10
10,2019,36789778,54,1,43,6
10,2019,24260421,14,-1,-1,6
10,2019,41266789,49,1,35,8
10,2019,-1,-1,-1,-1,8
10,2019,29213286,67,5,44,6
10,2019,-1,-1,-1,-1,6
10,2019,37601380,10,-1,-1,6
10,2019,36052531,59,1,33,6
10,2019,35660156,38,1,43,6
10,2019,39239300,85,5,43,8
10,2019,44785355,7,-1,-1,8
10,2019,55077185,11,-1,-1,8
10,2019,36592737,28,1,41,8
10,2019,36501475,29,1,37,8
10,2019,25951460,54,1,39,9
10,2019,30571333,10,-1,-1,9
10,2019,46095635,0,-1,-1,6
10,2019,65530878,4,-1,-1,8
10,2019,34099180,54,1,43,8
10,2019,33787819,16,7,36,8
10,2019,54098048,72,5,33,6
10,2019,12432555,53,2,40,10
10,2019,6190031,67,1,42,10
10,2019,8376315,23,1,43,10
10,2019,-1,-1,-1,-1,6
10,2019,36857978,64,5,38,6
10,2019,35563442,35,1,44,6
10,2019,33360577,65,1,42,6
10,2019,56003385,21,7,42,6
10,2019,-1,-1,-1,-1,6
10,2019,53118210,28,6,40,6
10,2019,33321624,32,1,40,6
10,2019,35958955,50,1,40,6
10,2019,34601141,85,5,34,6
10,2019,37586349,27,1,39,6
10,2019,49347154,25,1,40,8
10,2019,37813562,45,1,46,6
10,2019,30415862,19,1,40,6
10,2019,41240984,59,1,44,6
10,2019,33101550,36,1,43,8
10,2019,31526141,35,1,46,8
10,2019,23155363,69,5,43,9
10,2019,6297211,60,6,39,10
10,2019,8092762,40,7,40,10
10,2019,-1,-1,-1,-1,6
10,2019,32465807,67,5,39,6
10,2019,37202112,28,1,40,8
10,2019,47752931,51,1,43,9
10,2019,27063343,7,-1,-1,6
10,2019,47247972,48,7,43,6
10,2019,40388516,42,1,33,6
10,2019,37673169,19,4,36,6
10,2019,36399488,50,1,43,6
10,2019,32952886,42,1,43,6
10,2019,43541683,8,-1,-1,8
10,2019,24406786,58,5,44,9
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,23747388,68,5,43,6
10,2019,40588159,10,-1,-1,6
10,2019,33605224,4,-1,-1,6
10,2019,42960209,35,1,39,6
10,2019,52946487,5,-1,-1,6
10,2019,34465287,38,1,42,6
10,2019,28397602,53,1,43,8
10,2019,32319190,35,1,43,8
10,2019,-1,-1,-1,-1,9
10,2019,-1,-1,-1,-1,10
10,2019,40277257,3,-1,-1,6
10,2019,38076945,12,-1,-1,6
10,2019,41184013,53,1,39,6
10,2019,-1,-1,-1,-1,6
10,2019,46215438,18,1,37,8
10,2019,48270330,18,7,39,8
10,2019,8549361,51,1,42,10
10,2019,8258230,21,1,40,11
10,2019,44148599,57,1,35,6
10,2019,46470536,50,7,43,6
10,2019,36811838,30,7,44,6
10,2019,41344254,27,7,37,6
10,2019,38071996,51,1,44,6
10,2019,36225595,57,1,38,6
10,2019,50038708,24,1,40,6
10,2019,30452966,57,1,46,6
10,2019,39059375,10,-1,-1,6
10,2019,44473609,29,7,38,6
10,2019,39880729,38,1,40,6
10,2019,44000614,10,-1,-1,6
10,2019,34460183,76,5,40,6
10,2019,32597985,46,7,39,6
10,2019,33441800,85,5,43,6
10,2019,34278286,54,1,32,6
10,2019,38397491,15,7,36,6
10,2019,40221723,53,1,39,6
10,2019,38858295,61,1,41,6
10,2019,43019540,21,7,39,6
10,2019,32455271,5,-1,-1,6
10,2019,51818150,12,-1,-1,6
10,2019,54694712,60,1,42,6
10,2019,-1,-1,-1,-1,6
10,2019,38533501,33,1,43,6
10,2019,37635877,39,1,39,6
10,2019,35009162,54,1,43,6
10,2019,35558841,80,5,31,6
10,2019,46379870,54,1,43,6
10,2019,36719089,55,1,43,6
10,2019,29558377,78,5,43,6
10,2019,35271665,67,5,33,6
10,2019,47385002,80,5,44,6
10,2019,61846671,14,-1,-1,6
10,2019,38279802,14,-1,-1,6
10,2019,34316650,40,1,43,6
10,2019,36841084,30,1,39,6
10,2019,35667216,61,1,32,6
10,2019,42191931,62,5,43,6
10,2019,38457075,65,5,40,8
10,2019,9657681,44,1,40,5
10,2019,45356228,39,1,43,6
10,2019,42803782,49,7,41,6
10,2019,55673501,4,-1,-1,6
10,2019,40896787,5,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,48379047,26,1,35,6
10,2019,54241164,6,-1,-1,6
10,2019,37635877,38,1,43,6
10,2019,44624069,22,1,40,6
10,2019,53066808,5,-1,-1,6
10,2019,34336210,40,1,43,8
10,2019,32590015,53,1,46,6
10,2019,41901042,13,-1,-1,6
10,2019,33701697,70,5,38,6
10,2019,46242614,49,1,43,6
10,2019,42932283,78,5,39,6
10,2019,47786995,5,-1,-1,6
10,2019,35430316,45,1,43,6
10,2019,48069596,38,1,43,6
10,2019,10871349,76,5,41,5
10,2019,-1,-1,-1,-1,5
10,2019,33477501,80,5,41,6
10,2019,32348399,64,1,40,6
10,2019,35692283,33,7,43,6
10,2019,60365473,7,-1,-1,6
10,2019,40649975,41,2,40,6
10,2019,25301485,53,1,43,9
10,2019,24214777,63,1,44,9
10,2019,68078931,7,-1,-1,9
10,2019,6467729,65,1,39,10
10,2019,5862599,52,1,40,10
10,2019,36056081,73,5,39,6
10,2019,31793169,50,1,44,6
10,2019,36474282,8,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,39036715,38,7,39,6
10,2019,35959268,31,1,40,6
10,2019,40011947,30,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,44225590,30,1,43,8
10,2019,23623800,77,5,43,9
10,2019,34262225,27,7,39,9
10,2019,5584851,52,1,43,11
10,2019,36087942,35,1,39,6
10,2019,34055712,73,5,40,8
10,2019,22245345,72,1,43,9
10,2019,20550557,65,7,39,9
10,2019,-1,-1,-1,-1,6
10,2019,45353199,9,-1,-1,6
10,2019,39350533,47,1,33,6
10,2019,53305213,23,1,41,6
10,2019,52317445,0,-1,-1,8
10,2019,54422238,2,-1,-1,8
10,2019,-1,-1,-1,-1,10
10,2019,-1,-1,-1,-1,10
10,2019,35883828,72,5,39,6
10,2019,-1,-1,-1,-1,6
10,2019,37276849,38,7,39,6
10,2019,38367039,71,1,40,6
10,2019,55125139,47,7,34,6
10,2019,-1,-1,-1,-1,8
10,2019,31995389,69,1,40,8
10,2019,23318230,36,1,40,9
10,2019,35174181,1,-1,-1,6
10,2019,32118615,73,5,43,6
10,2019,32037517,75,7,40,6
10,2019,30753065,74,1,39,6
10,2019,73311103,2,-1,-1,6
10,2019,34859051,19,1,42,6
10,2019,33017735,39,7,36,6
10,2019,44466408,27,7,39,6
10,2019,41352122,9,-1,-1,6
10,2019,38855718,49,7,35,6
10,2019,44501710,22,1,39,6
10,2019,32912760,51,7,43,6
10,2019,33396608,32,1,39,6
10,2019,47686739,33,1,40,6
10,2019,55415561,32,1,40,6
10,2019,43395301,28,1,40,6
10,2019,33406207,16,7,37,6
10,2019,70261282,9,-1,-1,6
10,2019,31935442,71,1,44,6
10,2019,33350063,70,7,43,6
10,2019,32768999,76,5,40,6
10,2019,38041990,49,1,44,8
10,2019,42126569,62,6,41,8
10,2019,33805058,26,1,35,8
10,2019,42168119,55,1,42,6
10,2019,36309361,77,5,40,6
10,2019,42302277,29,4,36,6
10,2019,29106690,68,5,39,6
10,2019,33031403,49,1,39,6
10,2019,32948969,61,1,43,6
10,2019,30561384,42,1,39,6
10,2019,36177213,52,6,39,6
10,2019,37984379,43,1,42,6
10,2019,65591540,48,1,43,6
10,2019,34070681,55,5,43,6
10,2019,36318571,18,7,40,6
10,2019,31459885,75,5,44,6
10,2019,50422465,15,7,36,6
10,2019,50754794,29,6,40,6
10,2019,31312306,32,1,39,6
10,2019,28976891,41,1,44,6
10,2019,37276849,35,1,43,6
10,2019,62154778,1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,46316051,69,1,39,6
10,2019,44034381,13,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,39748456,52,1,39,6
10,2019,33254662,55,1,39,6
10,2019,46307918,54,1,43,6
10,2019,56474748,0,-1,-1,8
10,2019,49969504,21,1,40,6
10,2019,41587351,40,7,39,6
10,2019,37685264,7,-1,-1,6
10,2019,43138462,41,1,43,6
10,2019,39042593,25,7,40,6
10,2019,42248038,59,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,57955099,14,-1,-1,8
10,2019,40499758,29,4,39,6
10,2019,44575186,62,5,33,6
10,2019,40774969,62,1,42,6
10,2019,35616048,80,1,35,6
10,2019,23747388,85,5,34,6
10,2019,32644223,47,1,39,8
10,2019,43839246,36,1,35,8
10,2019,38840638,47,1,42,8
10,2019,34558789,52,1,44,6
10,2019,34970911,41,1,43,6
10,2019,33031171,60,7,39,6
10,2019,34854716,53,1,40,6
10,2019,45276568,7,-1,-1,6
10,2019,29794306,70,1,41,6
10,2019,44964997,36,1,41,6
10,2019,42302277,25,1,42,6
10,2019,35973572,10,-1,-1,6
10,2019,49794895,19,7,39,6
10,2019,34412018,15,7,35,6
10,2019,44696076,23,7,40,6
10,2019,32734371,76,5,42,6
10,2019,78314151,10,-1,-1,6
10,2019,34550649,76,5,32,6
10,2019,29912655,72,1,43,6
10,2019,43577860,46,1,39,6
10,2019,37797102,64,5,43,6
10,2019,52969802,9,-1,-1,6
10,2019,29453246,40,7,43,8
10,2019,39528991,41,1,43,6
10,2019,-1,-1,-1,-1,6
10,2019,43860255,50,1,39,6
10,2019,40955648,60,1,41,6
10,2019,34508912,65,7,39,6
10,2019,33265803,67,6,39,6
10,2019,30928766,53,1,44,8
10,2019,31428611,18,1,39,8
10,2019,30835200,53,1,39,8
10,2019,24418105,50,1,44,9
10,2019,30571333,11,-1,-1,9
10,2019,42444297,14,-1,-1,9
10,2019,-1,-1,-1,-1,6
10,2019,37882460,37,1,43,6
10,2019,38144019,58,7,34,6
10,2019,29367217,67,5,43,6
10,2019,37205696,64,6,34,6
10,2019,32344559,68,5,43,6
10,2019,50919355,10,-1,-1,8
10,2019,28935282,35,1,40,8
10,2019,34297857,67,1,40,6
10,2019,38319238,52,6,43,6
10,2019,45630340,4,-1,-1,6
10,2019,40398673,46,1,43,6
10,2019,37481668,49,1,42,6
10,2019,36889876,39,5,39,6
10,2019,41477430,20,7,42,6
10,2019,38827558,60,6,43,6
10,2019,31400105,57,5,43,6
10,2019,33769024,37,1,43,6
10,2019,51035952,2,-1,-1,8
10,2019,7000219,30,6,39,10
10,2019,39093424,50,1,43,8
10,2019,59094914,58,7,33,8
10,2019,31165113,24,1,39,9
10,2019,10160347,60,1,40,10
10,2019,53994392,23,1,42,6
10,2019,32855803,63,6,37,6
10,2019,-1,-1,-1,-1,6
10,2019,32812820,66,5,40,6
10,2019,11212409,34,1,34,10
10,2019,7952969,57,1,35,10
10,2019,8779839,18,7,40,10
10,2019,5527217,74,5,39,10
10,2019,-1,-1,-1,-1,11
10,2019,5511912,26,1,43,11
10,2019,-1,-1,-1,-1,11
10,2019,5966748,46,4,40,11
10,2019,35529983,53,1,39,6
10,2019,42363162,61,6,39,8
10,2019,47058658,28,1,39,8
10,2019,26242032,70,5,39,8
10,2019,30030867,67,5,40,6
10,2019,36590613,8,-1,-1,8
10,2019,56287577,44,7,39,9
10,2019,-1,-1,-1,-1,9
10,2019,51654856,66,6,34,9
10,2019,28177188,29,1,43,9
10,2019,6713881,85,5,39,10
10,2019,6829133,64,1,44,10
10,2019,31112376,34,1,43,6
10,2019,51299195,32,1,40,6
10,2019,34839643,39,7,39,6
10,2019,33890896,35,1,43,8
10,2019,49138275,34,1,44,6
10,2019,40925320,71,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,38764022,43,1,43,6
10,2019,46574143,10,-1,-1,6
10,2019,34129511,57,7,40,6
10,2019,29558377,75,5,40,6
10,2019,64313932,19,7,40,6
10,2019,32146080,72,5,40,6
10,2019,34874201,49,1,39,6
10,2019,-1,-1,-1,-1,6
10,2019,-1,-1,-1,-1,6
10,2019,40647212,38,1,39,6
10,2019,50763317,25,1,42,6
10,2019,31863951,72,5,39,6
10,2019,40347920,9,-1,-1,6
10,2019,41434421,42,1,39,6
10,2019,42056486,33,1,43,6
10,2019,45683676,25,1,40,6
10,2019,39042593,29,7,39,6
10,2019,32708357,61,6,35,6
10,2019,38976033,56,1,40,6
10,2019,-1,-1,-1,-1,8
10,2019,36926502,40,1,40,6
10,2019,41146737,27,1,39,6
10,2019,33180134,80,1,35,6
10,2019,36725566,53,6,43,6
10,2019,54690841,11,-1,-1,6
10,2019,39171946,80,5,31,6
10,2019,49152352,75,5,31,6
10,2019,37797102,64,1,39,6
10,2019,-1,-1,-1,-1,5
10,2019,33204272,40,6,40,6
10,2019,39893764,54,1,32,6
10,2019,39799717,24,1,44,6
10,2019,41031777,49,1,41,6
10,2019,44890783,5,-1,-1,6
10,2019,41613200,10,-1,-1,6
10,2019,40697012,62,1,41,6
10,2019,32875306,45,1,40,6
10,2019,37141263,44,1,43,6
10,2019,52944603,2,-1,-1,6
10,2019,39086091,37,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,39093678,57,1,44,6
10,2019,-1,-1,-1,-1,6
10,2019,42501877,55,1,40,6
10,2019,-1,-1,-1,-1,6
10,2019,38545718,47,7,39,6
10,2019,38727203,15,7,38,9
10,2019,6266246,54,6,37,10
10,2019,-1,-1,-1,-1,9
10,2019,29230325,40,1,45,9
10,2019,48328592,19,1,40,9
10,2019,6472030,80,5,39,10
10,2019,40392578,13,-1,-1,6
10,2019,40276572,34,1,42,6
10,2019,50744585,46,1,40,6
10,2019,39537728,25,6,39,6
10,2019,34972012,33,1,43,6
10,2019,52249624,4,-1,-1,6
10,2019,32874585,67,1,39,6
10,2019,38219223,2,-1,-1,6
10,2019,27854323,57,1,40,9
10,2019,-1,-1,-1,-1,10
10,2019,5527217,72,5,40,10
10,2019,3634520,51,1,45,11
10,2019,26666117,47,1,43,9
10,2019,6211665,80,5,43,10
10,2019,6673964,46,1,43,10
10,2019,-1,-1,-1,-1,10
